Text,Language
"ಮತ್ತು ತೀಕ್ಷ್ಣ ಕೋನವು 90 ಡಿಗ್ರಿಗಿಂತ ಕಡಿಮೆ ಇರುವ ತೀಕ್ಷ್ಣ ಕೋನವಾಗಿದ್ದು, ಒಂದು ಪದವನ್ನು ತೀಕ್ಷ್ಣವಾಗಿ ಸೂಚಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ ಮತ್ತು ಆದ್ದರಿಂದ ಮಾನಸಿಕವಾಗಿ ತೀಕ್ಷ್ಣವಾದ ಮತ್ತು ಚೂಪಾದವು ಮೊಂಡಾದದ್ದನ್ನು ಸೂಚಿಸುತ್ತದೆ ಮತ್ತು ಆದ್ದರಿಂದ ಮನಸ್ಸಿನಲ್ಲಿ ಸ್ವಲ್ಪ ನಿಧಾನವಾಗಿರುತ್ತದೆ ಆದ್ದರಿಂದ ಉದಾಹರಣೆ ವಾಕ್ಯಗಳು ಮನುಷ್ಯ ಅವನು ತನ್ನ ಪಾಸ್‌ವರ್ಡ್ ಅನ್ನು ನಕಲಿ ಕರೆ ಮಾಡುವವರಿಗೆ ಅಥವಾ ಚೂಪಾದ ಮಗುವಿಗೆ ಕೊಡುವಷ್ಟು ಚತುರನಾಗಿದ್ದನು.",Kannada
ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.,Kannada
ಪರೀಕ್ಷೆಯಲ್ಲಿ ಒಂದೇ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರಿಸಲು ಅಥವಾ ನಿಷ್ಠುರ ಮನುಷ್ಯನಿಗೆ ಮೂಲಭೂತ ಸೂಚನೆಗಳನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಕಷ್ಟವಾಯಿತು ಈಗ ದೈನಂದಿನ ಜೀವನದಲ್ಲಿ ನಿಮ್ಮ ಪರಿಸ್ಥಿತಿಯಲ್ಲಿ ನಿಮ್ಮ ಗೆಳೆಯ ಅಥವಾ ನಿಮ್ಮ ಗೆಳತಿ ನಿಮ್ಮ ಮೇಲೆ ಕೋಪಗೊಂಡಿದ್ದಾರೆ ಮತ್ತು ನೀವು ಯಾಕೆ ಹಾಗೆ ಮಾಡಬಹುದು ಎಂದು ನಿಮಗೆ ತಿಳಿದಿಲ್ಲ.,Kannada
ಅವರಿಗೆ ಹೇಳು ಬಹುಶಃ ನಾನು ಚತುರನಾಗಿರುತ್ತೇನೆ ಆದರೆ ನೀವು ಯಾಕೆ ತುಂಬಾ ಅಸಮಾಧಾನ ಹೊಂದಿದ್ದೀರಿ ಎಂದು ನನಗೆ ತಿಳಿದಿಲ್ಲ ಸ್ಮಾರ್ಟ್ ವರ್ಡ್ ನಂಬರ್ 10 ನಿಧಾನಗತಿಯ ನಿಧಾನಗತಿಯ ಎಂದರೆ ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುವುದು ಎಂದರೆ ನಿಧಾನಗತಿಯ ವೇಗದಲ್ಲಿರಲು.,Kannada
ಸ್ವಲ್ಪ ದಣಿದ ಮತ್ತು ಕೊರತೆಯನ್ನು ಕಾಣಲು ಸಾಮಾನ್ಯಕ್ಕಿಂತ.,Kannada
ಶಕ್ತಿಯ ಉದಾಹರಣೆಯಲ್ಲಿ ಭಾರೀ lunch ಟವು ಮಧ್ಯಾಹ್ನದ ಸಮಯದಲ್ಲಿ ನನ್ನನ್ನು ನಿಧಾನಗೊಳಿಸುತ್ತದೆ ಎಂದರೆ ನಿಧಾನಗತಿಯ ವ್ಯಕ್ತಿ ಮತ್ತು ಸ್ಲಗ್ ಎಂದರೆ ಬಸವನ ಉದಾಹರಣೆಗಳಂತೆ ನಿಧಾನವಾಗಿ ಚಲಿಸುವ ಪ್ರಾಣಿ.,Kannada
ಈ ವರ್ಷ ಆರ್ಥಿಕತೆಯು ತುಂಬಾ ನಿಧಾನವಾಗಿದೆ ಅಥವಾ ನಿಧಾನಗತಿಯ ಆರಂಭದ ನಂತರ ಪಂದ್ಯವನ್ನು ಎತ್ತಿಕೊಳ್ಳಲಾಗಿದೆ.,Kannada
ಅಥವಾ ಈ ತ್ರೈಮಾಸಿಕದಲ್ಲಿ ವ್ಯವಹಾರವು ನಿಧಾನವಾಗಿದೆ ನೀವು ಒಂದು ದಿನ ನಿಮ್ಮ ತಾಯಿಗೆ ಹೇಳಬಹುದು ಅಥವಾ ನೀವು ಹೇಳಬಹುದು ಎಂದು ನೀವು ತುಂಬಾ ದಣಿದಿದ್ದರೆ ಅದನ್ನು ನಿಮ್ಮ ದೈನಂದಿನ ಜೀವನದಲ್ಲಿ ಬಳಸಬಹುದು.,Kannada
ನಿಮ್ಮ ಸ್ನೇಹಿತರು ನಾನು ತುಂಬಾ ನಿಧಾನವಾಗಿದ್ದೇನೆ.,Kannada
"ಇಂದು ನಾನು ಎನರ್ಜಿ ಡ್ರಿಂಕ್‌ನೊಂದಿಗೆ ಮಾಡಬಲ್ಲೆ, ನೀವು ನಿಧಾನಗತಿಯ ಸ್ಥಳದಲ್ಲಿ ಬಳಸಬಹುದಾದ ಇತರ ಪದಗಳು ಆಲಸ್ಯ ಅಥವಾ ನನ್ನ ಪಾದಗಳನ್ನು ಎಳೆಯಬಹುದು ಆದ್ದರಿಂದ ಅವು 10 ಸ್ಮಾರ್ಟ್ ಪದಗಳು ಮತ್ತು ಮೊದಲು.",Kannada
ನಾನು ನಿಮಗೆ ಆ ರಹಸ್ಯ ಸಲಹೆಯನ್ನು ತುಂಬಾ ನಿರರ್ಗಳವಾಗಿ ಧ್ವನಿಸಲು ನೀಡುತ್ತೇನೆ.,Kannada
ನಾನು ನಿಮಗೆ ನೆನಪಿಸಲು ಬಯಸುತ್ತೇನೆ.,Kannada
ನೀವು ದೂರವಾಣಿ ಕರೆಯಲ್ಲಿ ಬಳಸಲು ಸ್ಮಾರ್ಟ್ ಪದಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದರೆ ನಾನು ವೀಡಿಯೊಗೆ ಲಿಂಕ್ ಅನ್ನು ಹಾಕುತ್ತಿದ್ದೇನೆ.,Kannada
ಅದಕ್ಕಾಗಿ ವಿವರಣಾ ಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ಕೆಳಗೆ ಮತ್ತು ಈಗ ರಹಸ್ಯವಾದ ಸುಳಿವು ನಿರರ್ಗಳವಾಗಿ ಧ್ವನಿಸುವ ರಹಸ್ಯ ತುದಿ ಎಂದರೆ ಕೆಲವೊಮ್ಮೆ ನನಗೆ ತಿಳಿದಿರುವ ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚು ಸ್ಮಾರ್ಟ್ ಪದ ಅಥವಾ ವಾಕ್ಯವನ್ನು ಬಳಸಬಾರದು.,Kannada
ನಾವು ತುಂಬಾ ಉತ್ಸುಕರಾಗಿದ್ದೇವೆ.,Kannada
ನಾವು ' ನಾವು ಈ ಸ್ಮಾರ್ಟ್ ಪದಗಳನ್ನು ಬಹಳಷ್ಟು ಕಲಿತಿದ್ದೇವೆ ಮತ್ತು ಅವುಗಳಲ್ಲಿ ಎರಡು ಮೂರು ನಾಲ್ಕು ಅನ್ನು ಒಂದೇ ವಾಕ್ಯದಲ್ಲಿ ತುಂಬಿಸಲು ನಾವು ಒಲವು ತೋರುತ್ತೇವೆ.,Kannada
ಆದ್ದರಿಂದ ಒಂದು ಸಮಯದಲ್ಲಿ ನೀವು ಉಚ್ಚರಿಸುತ್ತಿದ್ದೀರಿ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳಿ.,Kannada
ಸರಿಯಾದ ರೀತಿಯಲ್ಲಿ ಪದವು ಗೂಗಲ್‌ಗೆ ಹೋಗಿ ಪದವನ್ನು ಟೈಪ್ ಮಾಡಿ ಮತ್ತು ಮೇಲಿನ ಹುಡುಕಾಟದಲ್ಲಿ ನೀವು ಸ್ವಲ್ಪ ಸ್ಪೀಕರ್ ಐಕಾನ್ ಆ ಸ್ಪೀಕರ್ ಕ್ಲಿಕ್ ಅನ್ನು ನೋಡುತ್ತೀರಿ.,Kannada
ಮತ್ತು ಉಚ್ಚಾರಣೆಯನ್ನು ಒಮ್ಮೆ ಅಥವಾ ಎರಡು ಬಾರಿ ಕೇಳಿ.,Kannada
ಮತ್ತು ನೀವು ಹೋಗಲು ಸಿದ್ಧರಿದ್ದೀರಿ ಮತ್ತು ನೀವು ಈ ವೀಡಿಯೊವನ್ನು ಇಷ್ಟಪಟ್ಟರೆ ನಮಗೆ ಪ್ರತಿಕ್ರಿಯೆಯೊಂದಿಗೆ ಹೆಬ್ಬೆರಳು ನೀಡಲು ಮರೆಯಬೇಡಿ.,Kannada
ಇದರ ಅಡಿಯಲ್ಲಿ ನನಗೆ ಈ 10 ಪದಗಳಲ್ಲಿ ಯಾವುದು ನಿಮ್ಮ ನೆಚ್ಚಿನದು ಮತ್ತು ಹೇಳುತ್ತದೆ.,Kannada
ನೀವು ಈಗಾಗಲೇ ಚಂದಾದಾರ ಬಟನ್ ಮತ್ತು ಅದರ ಪಕ್ಕದಲ್ಲಿರುವ ಬೆಲ್ ಐಕಾನ್ ಅನ್ನು ಒತ್ತಿ ಮತ್ತು ಸಂತೋಷದಿಂದ ನೋಡುತ್ತಿದ್ದರೆ.,Kannada
ಹೇ ಹುಡುಗರಿಗೆ ಈ ವೀಡಿಯೊದಲ್ಲಿ ನನ್ನ ಚಾನಲ್‌ಗೆ ಸ್ವಾಗತ.,Kannada
ನಿಮ್ಮ ದೈನಂದಿನ ಜೀವನದಲ್ಲಿ ನೀವು ಬಳಸಬಹುದಾದ ಟಾಪ್ 50 ಇಂಗ್ಲಿಷ್ ನುಡಿಗಟ್ಟುಗಳನ್ನು ನಾನು ನಿಮಗೆ ನೀಡಲಿದ್ದೇನೆ.,Kannada
ಆದ್ದರಿಂದ ನೀವು ನಿಮ್ಮ ಪ್ರಯಾಣವನ್ನು ಪ್ರಾರಂಭಿಸಲಿದ್ದರೆ.,Kannada
"ಇಂಗ್ಲಿಷ್ ಮಾತನಾಡುವ ದೇಶಕ್ಕೆ, ನೀವು ಇದನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಬಳಸಬಹುದು.",Kannada
ನೀವು ಸ್ವಲ್ಪ ಸಮಯದವರೆಗೆ ಇಂಗ್ಲಿಷ್ ಕಲಿಯುತ್ತಿದ್ದರೆ ಮತ್ತು ನೀವು ಕಲಿಕೆಯನ್ನು ಪುನರಾರಂಭಿಸಲು ಬಯಸಿದರೆ ನುಡಿಗಟ್ಟುಗಳು.,Kannada
ಪ್ರಾರಂಭಿಸಲು ಇದು ಅತ್ಯುತ್ತಮ ವೀಡಿಯೊ ಆದ್ದರಿಂದ ಆಶಾದಾಯಕವಾಗಿ 10 ನಿಮಿಷಗಳಲ್ಲಿ ಇಂಗ್ಲಿಷ್‌ನಲ್ಲಿ 50 ನುಡಿಗಟ್ಟುಗಳನ್ನು ನೋಡೋಣ.,Kannada
ನುಡಿಗಟ್ಟು ನಂಬರ್ ಒನ್ ಇದು ಕೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗ.,Kannada
ನೀವು ಹೇಗಿದ್ದೀರಿ?,Kannada
ಅದು ಹೇಗೆ ನಡೆಯುತ್ತಿದೆ?,Kannada
ಹೇಗೆ ನಡೆಯುತ್ತಿದೆ?.,Kannada
ಆದ್ದರಿಂದ ನೀವು ಯಾರನ್ನಾದರೂ ಭೇಟಿಯಾಗುತ್ತೀರಿ ಮತ್ತು ಅದು ಹೇಗೆ ನಡೆಯುತ್ತಿದೆ?,Kannada
ಪದಗುಚ್ number ಸಂಖ್ಯೆ ಎರಡು ನೀವು ಯಾರನ್ನಾದರೂ ಸ್ವಲ್ಪ ಸಮಯದವರೆಗೆ ನೋಡದಿದ್ದಾಗ ನೀವು ಅವನಿಗೆ ದೀರ್ಘಕಾಲ ನೋಡಬೇಡಿ ಎಂದು ಹೇಳುತ್ತೀರಿ ಆದ್ದರಿಂದ ಇದರರ್ಥ ನೀವು ಈ ವ್ಯಕ್ತಿಯನ್ನು ವಾರಗಳು ಅಥವಾ ತಿಂಗಳುಗಳವರೆಗೆ ನೋಡಿಲ್ಲ ಎಂದರ್ಥ.,Kannada
ಮೂರು ನೀವು ಏನು ಮಾಡುತ್ತಿದ್ದೀರಿ ಎಂದು ಕೇಳಲು ಬಯಸಿದರೆ.,Kannada
ನಿಮ್ಮ ಜೀವನದಲ್ಲಿ ಏನು ನಡೆಯುತ್ತಿದೆ ಎಂದು ನೀವು ಕೇಳಿದ್ದೀರಿ ಎಂದು ನೀವು ಕೇಳುತ್ತೀರಿ.,Kannada
ಎಲ್ಲವೂ ನಡೆಯುತ್ತಿದ್ದರೆ ನೀವು ಮೊದಲು ಅವುಗಳನ್ನು ಬೆಳೆಸಲು ಏನು ಮಾಡುತ್ತಿದ್ದೀರಿ?,Kannada
ನೀವು ನಿಜವಾಗಿಯೂ ಉತ್ತರಿಸಬಹುದು ಎಲ್ಲವೂ ನಿಜವಾಗಿಯೂ ತಂಪಾಗಿದೆ ಎಂದು ದೂರು ನೀಡಲು ಸಾಧ್ಯವಿಲ್ಲ.,Kannada
"ಮುಂದಿನ ನುಡಿಗಟ್ಟು ಯಾರಾದರೂ ನಿಮಗೆ ಏನನ್ನಾದರೂ ಹೇಳುತ್ತಾರೆ ಮತ್ತು ನೀವು ಹೊಸ ಉದ್ಯೋಗವನ್ನು ಹೊಂದಿದ್ದೀರಿ ಎಂದು ಅವರು ಹೇಗಾದರೂ like ಹಿಸಿದಂತೆ ನೀವು ಅದನ್ನು ಸಂಭಾಷಣೆಯಲ್ಲಿ ನಿಜವಾಗಿಯೂ ಉಲ್ಲೇಖಿಸಿಲ್ಲ, ಮತ್ತು ನೀವು ಅವನನ್ನು ಕೇಳುತ್ತೀರಿ.",Kannada
ನಿಮಗೆ ಹೇಗೆ ಗೊತ್ತು?.,Kannada
ನೀವು ಹೇಗೆ ಮಾಡುತ್ತೀರಿ ಎಂಬ ಸುದ್ದಿ ಎಲ್ಲಿಂದ ಬಂತು.,Kannada
ಯಾರಾದರೂ ತಂಪಾದ ಹಾಸ್ಯವನ್ನು ಹೇಳಿದರೆ ಅದು ಒಳ್ಳೆಯದು ಎಂದು ನೀವು ಹೇಳಬಹುದು.,Kannada
ಅದು ದೊಡ್ಡ ತಮಾಷೆಯಾಗಿದೆ ಆದ್ದರಿಂದ ನುಡಿಗಟ್ಟು ಒಳ್ಳೆಯದು.,Kannada
"ನೀವು ಯಾರಿಗಾದರೂ ಧನ್ಯವಾದ ಹೇಳಲು ಬಯಸಿದರೆ ಅದು ತುಂಬಾ ರೀತಿಯದ್ದಾಗಿದೆ ಎಂದು ನೀವು ಹೇಳಬಹುದು, ಅದು ನಿಮಗೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು, ಅದು ನಿಮ್ಮ ರೀತಿಯದ್ದಾಗಿದೆ.",Kannada
"ನಿಮಗೆ ಸಹಾಯ ಮಾಡಲು ಪ್ರಯತ್ನಿಸುತ್ತಿದೆ, ಆದರೆ ನೀವು ಹೇಳಬಹುದಾದ ಫಲಿತಾಂಶವನ್ನು ತಲುಪಲು ಸಾಧ್ಯವಾಗಲಿಲ್ಲ.",Kannada
"ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು ಅದು ಅಪ್ರಸ್ತುತವಾಗುತ್ತದೆ, ಆದರೆ ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು.",Kannada
ನಿಮ್ಮ ಪ್ರಯತ್ನಕ್ಕೆ ಧನ್ಯವಾದಗಳು.,Kannada
"ಹೇಗಾದರೂ ಧನ್ಯವಾದಗಳು ಇಲ್ಲ, ಮತ್ತು ನಾನು ವ್ಯಕ್ತಿಯನ್ನು ಕೇಳದಿದ್ದಾಗ ಕೆಲವೊಮ್ಮೆ ನನ್ನ ಇಮೇಲ್‌ನಲ್ಲಿ ಬಳಸುವ ಇನ್ನೊಂದು ನುಡಿಗಟ್ಟು.",Kannada
ನಾನು ಕೇಳುತ್ತೇನೆ ಮತ್ತು ನಂತರ ನಾನು ಹೇಳುತ್ತೇನೆ.,Kannada
"ಮುಂಚಿತವಾಗಿ ಧನ್ಯವಾದಗಳು, ಇದರರ್ಥ ನೀವು ಹೋಗುತ್ತೀರಿ ಎಂದು ನಾನು ಭಾವಿಸುತ್ತೇನೆ.",Kannada
ಸ್ವಲ್ಪ ಮುಂಚಿತವಾಗಿ ನಿಮಗೆ ಧನ್ಯವಾದ ಹೇಳಿ.,Kannada
"ಯಾರಾದರೂ ತಪ್ಪು ಮಾಡಿದರೆ ಮುಂಚಿತವಾಗಿ ಧನ್ಯವಾದಗಳು, ಮತ್ತು ಅವನು ಅದರ ಬಗ್ಗೆ ನಿಜವಾಗಿಯೂ ಅಸಮಾಧಾನ ಹೊಂದಿದ್ದಾನೆ.",Kannada
ನೀವು ಚಿಂತಿಸಬೇಡಿ ಎಂದು ಹೇಳಬಹುದು.,Kannada
"ಚಿಂತಿಸಬೇಡಿ ಚಿಂತಿಸಬೇಡಿ, ಇದರರ್ಥ ಅದರ ಬಗ್ಗೆ ಚಿಂತಿಸಬೇಡಿ.",Kannada
ಅದು ಉತ್ತಮವಾಗಿದೆ.,Kannada
ಯಾವುದೇ ಚಿಂತೆಯಿಲ್ಲ ನೀವು ಮನೆಗೆ ಬಂದಿದ್ದೀರಿ ಮತ್ತು ನಿಮ್ಮ ಸ್ನೇಹಿತರೆಲ್ಲರೂ ನಿಮ್ಮ ಮಂಚದ ಮೇಲೆ ಕುಳಿತಿದ್ದಾರೆ.,Kannada
ಮತ್ತು ನೀವು ಇಲ್ಲಿ ಏನು ಮಾಡುತ್ತಿದ್ದೀರಿ ಎಂಬುದರಂತೆ ನೀವು ಇಲ್ಲಿ ಏನು ಮಾಡುತ್ತಿದ್ದೀರಿ?,Kannada
ನೀವು ಏನನ್ನಾದರೂ ಹಿಡಿಯದಿದ್ದರೆ ಅಥವಾ ನೀವು ಯಾವಾಗಲೂ ಕೇಳಬಹುದಾದ ವ್ಯಕ್ತಿಯನ್ನು ನಾನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳದಿದ್ದರೆ ಏನು ನಡೆಯುತ್ತಿದೆ?,Kannada
ತದನಂತರ ಮುಂದುವರಿಯಿರಿ ಮತ್ತು ನೀವು ಎಲ್ಲಿಗೆ ಬಂದಿದ್ದೀರಿ ಎಂದು ವಿವರಿಸಿ ನಾನು ನಿಮ್ಮನ್ನು ಸರಿಯಾಗಿ ಪಡೆದುಕೊಂಡೆ?,Kannada
ಅಳಬೇಡ ಎಂದು ನೀವು ಯಾರನ್ನಾದರೂ ಕೇಳಿದರೆ ನೀವು ಅದನ್ನು ಹೃದಯಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಬೇಡಿ ಎಂದು ಹೇಳಬಹುದು.,Kannada
ಗಂಭೀರವಾಗಿ ಹಾಗೆ ಹೃದಯಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಬೇಡಿ ಆದ್ದರಿಂದ ಅಸಮಾಧಾನಗೊಳ್ಳಬೇಡಿ ಅದನ್ನು ಹೃದಯಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಬೇಡಿ.,Kannada
ಒಂದು ಪದಗುಚ್ of ದ ಒಂದು ಭಾಗವನ್ನು ನೀವು ಹಿಡಿಯಲಿಲ್ಲವೇ ಎಂದು ಕೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗವೆಂದರೆ ನಾನು ಕೊನೆಯ ಪದವನ್ನು ಹಿಡಿಯಲಿಲ್ಲ ಎಂದು ನೀವು ಹೇಳಬಹುದು.,Kannada
ನನ್ನನ್ನು ಕ್ಷಮಿಸು.,Kannada
ನೀವು ಅದನ್ನು ಪುನರಾವರ್ತಿಸಬಹುದೇ ಏಕೆಂದರೆ ಯಾರಾದರೂ ಇಡೀ ಪದಗುಚ್ again ವನ್ನು ಮತ್ತೆ ಪುನರಾವರ್ತಿಸಬೇಕೆಂದು ನಾನು ಬಯಸಿದರೆ ನಾನು ಕೊನೆಯ ಪದವನ್ನು ಹಿಡಿಯಲಿಲ್ಲ.,Kannada
ನೀವು ಕ್ಷಮಿಸಿ ಎಂದು ಹೇಳಬಹುದು.,Kannada
ನಾನು ಕೇಳುತ್ತಿರಲಿಲ್ಲ ಏಕೆಂದರೆ ನೀವು ಕಾರ್ಯನಿರತರಾಗಿರಬಹುದು.,Kannada
"ಬಹುಶಃ ನೀವು ಫೋನ್‌ನಲ್ಲಿ ಮಾತನಾಡುತ್ತಿದ್ದೀರಿ ಮತ್ತು ಯಾರಾದರೂ ನಿಮ್ಮೊಂದಿಗೆ ಮಾತನಾಡುತ್ತಿದ್ದರು, ಮತ್ತು ನೀವು ಹಾಗೆ.",Kannada
ಓ ದೇವರೇ.,Kannada
ಕ್ಷಮಿಸಿ ನಾನು ಕೇಳುತ್ತಿಲ್ಲ.,Kannada
ನೀವು ಅದನ್ನು ಪುನರಾವರ್ತಿಸಬಹುದೇ?,Kannada
ನನ್ನನ್ನು ಕ್ಷಮಿಸು.,Kannada
ನಾನು ಸಾರ್ವಕಾಲಿಕ ಬಳಸುವ ಇನ್ನೊಂದು ನುಡಿಗಟ್ಟು ಕೇಳುತ್ತಿಲ್ಲ.,Kannada
ನಿಮ್ಮ ಕಾಫಿಯನ್ನು ನನ್ನ ಮೇಲೆ ಇಳಿಸಿದರೆ ಚಿಂತಿಸಬೇಡಿ ಎಂಬ ವಿಷಯವಲ್ಲ.,Kannada
ಅದು ಅಪ್ರಸ್ತುತವಾಗುತ್ತದೆ.,Kannada
ನಾನು ಚೆನ್ನಾಗಿರುತ್ತೇನೆ.,Kannada
ನಾನು ' ನಾನು ಹೇಗಾದರೂ ಲಾಂಡ್ರಿಗೆ ಹೋಗುತ್ತಿದ್ದೇನೆ.,Kannada
ನೀವು ಯಾರಿಗಾದರೂ ಅದೃಷ್ಟವನ್ನು ಬಯಸಿದರೆ ಅದು ಅಪ್ರಸ್ತುತವಾಗುತ್ತದೆ.,Kannada
ಮತ್ತು ನಾನು ಯಾವಾಗಲೂ ಮಾಡುತ್ತೇನೆ ನೀವು ಬೆರಳುಗಳನ್ನು ದಾಟಿದೆ ಎಂದು ಹೇಳಬಹುದು ಮತ್ತು ನೀವು ಬೆರಳುಗಳನ್ನು ದಾಟುತ್ತೀರಿ.,Kannada
ಬೆರಳುಗಳು ದಾಟಿದೆ.,Kannada
ಅಮೆರಿಕನ್ನರು ಬಳಸುವ ಮತ್ತೊಂದು ನುಡಿಗಟ್ಟು ಓಹ್ ಕೆಟ್ಟದು ಮತ್ತು ಅದನ್ನು ವಿವರಿಸುತ್ತದೆ.,Kannada
"ಪರಿಸ್ಥಿತಿ ನೀವು ಏನನ್ನಾದರೂ ಪಡೆಯಲಿಲ್ಲ ಮತ್ತು ನಂತರ ನೀವು ಹೆಚ್ಚುವರಿ ಪರಿಣಾಮವನ್ನು ಪಡೆಯುತ್ತೀರಿ, ಮತ್ತು ನೀವು ಅದನ್ನು ಪಡೆಯುತ್ತೀರಿ.",Kannada
ಮತ್ತು ನೀವು ಓಹ್ ಹಾಗೆ ಅದನ್ನು ವಿವರಿಸುವ ಅದನ್ನು ವಿವರಿಸುತ್ತದೆ.,Kannada
ವ್ಯಕ್ತಿಯನ್ನು ಅಸಮಾಧಾನಗೊಳ್ಳದಂತೆ ಹೇಳಲು ಇನ್ನೊಂದು ಮಾರ್ಗವೆಂದರೆ ಅದು ಸರಿ ಎಂದು ನೀವು ಹೇಳಬಹುದು.,Kannada
ನೀವು ಅವರೊಂದಿಗೆ ಮಾತನಾಡಲು ಬಯಸುವ ವ್ಯಕ್ತಿಯ ಹೆಸರನ್ನು ಹೊಂದಿಲ್ಲದಿದ್ದರೆ ಸಂಗತಿಗಳು ಅಸಮಾಧಾನಗೊಳ್ಳಬೇಡಿ.,Kannada
ನೀವು ನೋಡುತ್ತೀರಿ ಎಂದು ನಿಮಗೆ ತಿಳಿದಿದೆ ಎಂದು ನೀವು ತೊಂದರೆಗೊಳಗಾಗಲು ಕ್ಷಮಿಸಿ ಎಂದು ಹೇಳಬಹುದು.,Kannada
ಯಾರಾದರೂ ಕಾರ್ಯನಿರತರಾಗಿದ್ದಾರೆ ನೀವು ಯಾವಾಗಲೂ ನಿಮ್ಮನ್ನು ತೊಂದರೆಗೊಳಿಸುವುದಕ್ಕೆ ಕ್ಷಮಿಸಿ ಎಂದು ಹೇಳಬಹುದು ಮತ್ತು ನಂತರ ನೀವು ಮುಂದೆ ಹೋಗಿ ಕೇಳಬಹುದು.,Kannada
ನಿಮ್ಮನ್ನು ತೊಂದರೆಗೊಳಿಸಿದ್ದಕ್ಕೆ ಕ್ಷಮಿಸಿ.,Kannada
ನೀವು ಯಾರೋ ಒಬ್ಬರ ಮಧ್ಯದಲ್ಲಿದ್ದರೆ ' ನೀವು ಏನನ್ನಾದರೂ ಹೇಳಬಹುದು ಎಂದು ನೀವು ಕೇಳುತ್ತೀರಿ.,Kannada
"ನೀವು ಏನಾದರೂ ಮಧ್ಯದಲ್ಲಿದ್ದೀರಿ ಮತ್ತು ಯಾರಾದರೂ ನೀವು ಹೇಳುವದನ್ನು ಮಾಡಲು ಯಾರಾದರೂ ಕೇಳುತ್ತಿದ್ದಾರೆ, ಕ್ಷಮಿಸಿ.",Kannada
ಒಂದು ನಿಮಿಷದಲ್ಲಿ ನಾನು ನಿಮ್ಮೊಂದಿಗೆ ಇರುತ್ತೇನೆ ಮತ್ತು ನಾನು ನಿಮ್ಮೊಂದಿಗೆ ಇರುತ್ತೇನೆ ಮತ್ತು ನಂತರ ನೀವು ಏನನ್ನಾದರೂ ಮಾಡುವುದನ್ನು ಪುನರಾರಂಭಿಸಿ ಮತ್ತು ನಾವು ಎಲ್ಲಿದ್ದೇವೆ ಎಂದು ನೀವು ಹೇಳುತ್ತೀರಿ.,Kannada
ನಾವು ಎಲ್ಲಿದ್ದೇವೆ ಎಂದು ನಾವು ಯಾವಾಗ ನಿಲ್ಲಿಸಿದ್ದೇವೆ ಮತ್ತು ನೀವು ಅದನ್ನು ಪುನರಾವರ್ತಿಸಬೇಕು ಏಕೆಂದರೆ ಅದು ಯಾರಾದರೂ ತಪ್ಪಾಗಿ ಭಾವಿಸುವ ಶಬ್ದವಾಗಿದೆ.,Kannada
ಆದ್ದರಿಂದ ನೀವು ಸಂಭಾಷಣೆಯ ಮಧ್ಯದಲ್ಲಿದ್ದರೆ ನಾವು ಮತ್ತೆ ಎಲ್ಲಿದ್ದೇವೆ ಎಂದು ಅಭ್ಯಾಸ ಮಾಡಲು ಇದು ಉತ್ತಮ ಮಾರ್ಗವಾಗಿದೆ?,Kannada
ಮತ್ತು ನೀವು ಹೇಳುತ್ತಿರುವುದನ್ನು ಮತ್ತು ಪ್ರಶ್ನಾರ್ಥಕ ಚಿಹ್ನೆಯೊಂದಿಗೆ ಇತರ ವ್ಯಕ್ತಿಯು ಹೇಳುತ್ತಿರುವುದನ್ನು ನೀವು ಪಡೆಯಲಿಲ್ಲ.,Kannada
ಇದರರ್ಥ ವ್ಯಕ್ತಿಯನ್ನು ಮತ್ತೊಮ್ಮೆ ಪುನರಾವರ್ತಿಸಲು ಪ್ರೇರೇಪಿಸುತ್ತದೆ?,Kannada
ನೀವು ಹೇಳುತ್ತಿದ್ದೀರಿ.,Kannada
